,Temperatura - Celsius,Humidade - %,Velocidade Vento - Km/h,Direção Vento - Graus,Chuva Agora - mm,Chuva Acumulada - mm,Sensação Térmica
6119,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6120,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6121,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6122,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6123,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6124,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6125,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6126,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6127,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6128,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6129,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6130,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6131,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6132,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6133,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6134,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6135,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6136,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6137,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6138,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6139,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6140,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6141,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6142,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6143,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6144,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6145,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6146,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6147,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6148,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6149,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6150,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6151,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6152,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6153,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6154,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6155,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6156,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6157,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6158,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6159,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6160,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6161,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6162,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6163,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6164,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6165,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6166,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6167,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6168,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6169,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6170,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6171,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6172,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6173,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6174,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6175,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6176,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6177,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6178,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6179,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6180,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6181,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6182,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6183,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6184,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6185,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6186,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6187,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6188,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6189,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6190,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6191,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6192,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6193,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6194,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6195,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6196,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6197,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6198,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6199,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6200,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6201,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6202,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6203,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6204,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6205,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6206,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6207,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6208,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6209,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6210,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6211,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6212,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6213,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6214,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6215,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6216,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6217,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6218,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6219,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6220,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6221,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6222,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6223,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6224,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6225,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6226,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6227,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6228,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6229,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6230,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6231,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6232,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6233,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6234,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6235,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6236,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6237,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6238,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6239,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6240,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6241,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6242,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6243,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6244,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6245,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6246,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6247,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6248,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6249,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6250,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6251,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6252,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6253,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6254,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6255,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6256,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6257,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6258,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6259,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6260,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6261,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6262,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6263,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6264,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6265,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6266,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6267,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6268,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6269,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6270,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6271,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6272,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6273,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6274,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6275,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6276,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6277,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6278,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6279,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6280,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6281,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6282,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6283,24.0,75.0,0.0,202.5,0.0,1092.0,24.0
6284,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6285,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6286,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6287,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6288,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6289,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6290,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6291,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6292,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6293,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6294,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6295,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6296,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6297,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6298,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6299,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6300,24.0,76.0,0.0,202.5,0.0,1092.0,24.0
6301,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6302,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6303,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6304,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6305,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6306,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6307,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6308,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6309,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6310,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6311,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6312,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6313,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6314,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6315,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6316,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6317,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6318,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6319,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6320,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6321,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6322,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6323,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6324,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6325,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6326,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6327,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6328,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6329,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6330,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6331,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6332,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6333,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6334,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6335,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6336,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6337,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6338,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6339,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6340,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6341,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6342,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6343,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6344,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6345,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6346,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6347,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6348,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6349,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6350,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6351,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6352,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6353,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6354,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6355,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6356,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6357,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6358,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6359,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6360,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6361,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6362,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6363,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6364,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6365,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6366,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6367,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6368,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6369,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6370,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6371,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6372,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6373,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6374,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6375,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6376,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6377,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6378,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6379,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6380,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6381,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6382,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6383,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6384,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6385,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6386,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6387,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6388,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6389,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6390,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6391,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6392,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6393,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6394,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6395,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6396,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6397,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6398,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6399,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6400,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6401,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6402,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6403,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6404,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6405,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6406,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6407,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6408,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6409,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6410,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6411,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6412,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6413,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6414,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6415,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6416,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6417,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6418,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6419,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6420,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6421,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6422,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6423,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6424,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6425,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6426,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6427,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6428,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6429,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6430,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6431,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6432,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6433,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6434,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6435,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6436,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6437,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6438,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6439,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6440,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6441,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6442,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6443,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6444,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6445,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6446,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6447,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6448,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6449,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6450,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6451,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6452,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6453,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6454,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6455,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6456,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6457,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6458,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6459,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6460,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6461,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6462,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6463,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6464,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6465,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6466,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6467,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6468,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6469,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6470,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6471,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6472,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6473,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6474,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6475,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6476,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6477,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6478,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6479,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6480,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6481,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6482,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6483,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6484,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6485,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6486,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6487,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6488,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6489,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6490,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6491,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6492,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6493,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6494,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6495,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6496,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6497,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6498,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6499,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6500,23.0,76.0,0.0,202.5,0.0,1092.0,23.0
6501,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6502,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6503,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6504,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6505,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6506,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6507,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6508,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6509,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6510,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6511,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6512,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6513,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6514,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6515,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6516,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6517,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6518,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6519,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6520,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6521,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6522,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6523,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6524,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6525,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6526,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6527,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6528,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6529,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6530,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6531,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6532,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6533,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6534,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6535,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6536,23.0,77.0,0.0,202.5,0.0,1092.0,23.0
6537,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6538,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6539,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6540,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6541,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6542,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6543,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6544,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6545,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6546,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6547,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6548,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6549,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6550,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6551,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6552,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
6553,23.0,78.0,0.0,202.5,0.0,1092.0,23.0
